Anderson,South Carolina,34.51828081,-82.63959517,202558
Anderson,Tennessee,36.12684348,-84.19965764,76978
Anderson,Texas,31.81534745,-95.65354823,57735
Andrew,Missouri,39.98492163,-94.80163024,17712
Andrews,Texas,32.30468633,-102.63765479999999,18705
Androscoggin,Maine,44.1664747,-70.20380627,108277
Angelina,Texas,31.25457347,-94.60901487,86715
Anne Arundel,Maryland,39.00670238,-76.60329337,579234
Anoka,Minnesota,45.27476015,-93.24604565,356921
Anson,North Carolina,34.97403241,-80.09953279,24446
Antelope,Nebraska,42.17695516,-98.06662829999999,6298
Antrim,Michigan,44.99690221,-85.15503082,23324
Apache,Arizona,35.39465006,-109.4892383,71887
Appanoose,Iowa,40.74324454,-92.86865906,12426
Appling,Georgia,31.74847232,-82.28909114,18386
Appomattox,Virginia,37.37569884,-78.81340003,15911
Aransas,Texas,28.10556197,-96.9995047,23510
Arapahoe,Colorado,39.64977461,-104.3353617,656590
Archer,Texas,33.61569967,-98.68754589,8553
Archuleta,Colorado,37.19474156,-107.04768670000001,14029
Arenac,Michigan,44.0636262,-83.89277559,14883
Arkansas,Arkansas,34.29145151,-91.37277296,17486
Arlington,Virginia,38.8767675,-77.10139853,236842
Armstrong,Pennsylvania,40.81665618,-79.46290811,64735
Armstrong,Texas,34.96507426,-101.35748740000001,1887
Aroostook,Maine,46.65926321,-68.59841248,67055
Arthur,Nebraska,41.56896142,-101.6959559,463
Ascension,Louisiana,30.20406249,-90.91328409999998,126604
Ashe,North Carolina,36.43296207,-81.49862729,27203
Ashland,Ohio,40.84772277,-82.27280781,53484
Ashland,Wisconsin,46.31956891,-90.67837132,15562
Ashley,Arkansas,33.19153461,-91.76984709999999,19657
Ashtabula,Ohio,41.70860332,-80.74830218,97241
Asotin,Washington,46.18894415,-117.2022851,22582
Assumption,Louisiana,29.89946234,-91.06461642,21891
Atascosa,Texas,28.89333001,-98.52730485,51153
Atchison,Kansas,39.53185661,-95.30870026,16073
Atchison,Missouri,40.43238737,-95.42970639,5143
Athens,Ohio,39.33425634,-82.04278644,65327
Atkinson,Georgia,31.29633502,-82.87545866,8165
Atlantic,New Jersey,39.47538693,-74.65848483,263670
Atoka,Oklahoma,34.37366573,-96.03802487,13758
Attala,Mississippi,33.08658803,-89.57838564,18174
Audrain,Missouri,39.215877,-91.84242683,25388
Audubon,Iowa,41.6844628,-94.90581859,5496
Auglaize,Ohio,40.55998859,-84.22421429999999,45656
Augusta,Virginia,38.16404586,-79.12461614,75558
Aurora,South Dakota,43.71757685,-98.56050467,2751
Austin,Texas,29.88548725,-96.27736949,30032
Autauga,Alabama,32.53952745,-86.64408227,55869
Avery,North Carolina,36.07569796,-81.92308483,17557
Avoyelles,Louisiana,31.07796211,-92.00079449,40144
Baca,Colorado,37.31940883,-102.5603223,3581
Bacon,Georgia,31.55456473,-82.45936528,11164
Bailey,Texas,34.06854817,-102.8299707,7000
Baker,Florida,30.33060121,-82.28467476,29210
Baker,Georgia,31.32669878,-84.44218806,3038
Baker,Oregon,44.70915557,-117.6749883,16124
Baldwin,Alabama,30.72774991,-87.72207058,223234
Baldwin,Georgia,33.06882326,-83.24701748,44890
Ballard,Kentucky,37.05842757,-88.99427697,7888
Baltimore City,Maryland,39.30211911,-76.61151012,593490
Baltimore,Maryland,39.45784712,-76.62911955,827370
Bamberg,South Carolina,33.21927586,-81.05659969,14066
Bandera,Texas,29.74619598,-99.24598147,23112
Banks,Georgia,34.35607081,-83.49644388,19234
Banner,Nebraska,41.54634427,-103.7114332,745
Bannock,Idaho,42.67002716,-112.2233311,87808
Baraga,Michigan,46.6720582,-88.36363591,8209
Barber,Kansas,37.2288586,-98.68460053,4427
Barbour,Alabama,31.868263,-85.3871286,24686
Barbour,West Virginia,39.1307219,-80.00350858,16441
Barnes,North Dakota,46.93579637,-98.06605978,10415
Barnstable,Massachusetts,41.72980578,-70.28854339,212990
Barnwell,South Carolina,33.26679302,-81.43584352,20866
Barren,Kentucky,36.96469836,-85.93338945,44249
Barron,Wisconsin,45.42372701,-91.84833627,45244
Barrow,Georgia,33.99148694,-83.71436292,83240
Barry,Michigan,42.59513984,-85.30834519,61550
Barry,Missouri,36.70978521,-93.82919888,35789
Bartholomew,Indiana,39.20744865,-85.89558181,83779
Barton,Kansas,38.47889676,-98.75636726,25779
Barton,Missouri,37.50207671,-94.34757022,11754
Bartow,Georgia,34.23732119,-84.83887523,107738
Bastrop,Texas,30.10370699,-97.31206354,88723
Bates,Missouri,38.25271289,-94.34113157,16172
Bath,Kentucky,38.14735938,-83.74588932,12500
Bath,Virginia,38.05852573,-79.73912095,4147
Baxter,Arkansas,36.28784385,-92.33782872,41932
Bay,Florida,30.26548745,-85.62122584,174705
Bay,Michigan,43.70639106,-83.98731479,103126
Bayfield,Wisconsin,46.52868768,-91.19716729,15036
Baylor,Texas,33.61640794,-99.21352901,3509
Beadle,South Dakota,44.41464384,-98.27858469,18453
Bear Lake,Idaho,42.28269683,-111.32892379999998,6125
Beaufort,North Carolina,35.48531943,-76.84325809,46994
Beaufort,South Carolina,32.39226291,-80.72619758,192122
Beauregard,Louisiana,30.64836518,-93.34173616,37497
Beaver,Oklahoma,36.7496847,-100.4758872,5311
Beaver,Pennsylvania,40.6825484,-80.34921611,163929
Beaver,Utah,38.35657051,-113.2342232,6710
Beaverhead,Montana,45.13434354,-112.89846940000001,9453
Becker,Minnesota,46.93479392,-95.67158144,34423
Beckham,Oklahoma,35.26862449,-99.68128023,21859
Bedford,Pennsylvania,40.00522157,-78.48998442,47888
Bedford,Tennessee,35.51123746,-86.45549096,49713
Bedford,Virginia,37.3080028,-79.5281964,78997
Bee,Texas,28.41761668,-97.74215593,32565
Belknap,New Hampshire,43.51637314,-71.41684235,61303
Bell,Kentucky,36.73355174,-83.67766671,26032
Bell,Texas,31.03736027,-97.4785025,362924
Belmont,Ohio,40.01625942,-80.9924051,67006
Beltrami,Minnesota,47.97373527,-94.93732139,47188
Ben Hill,Georgia,31.76095874,-83.22145359,16700
Benewah,Idaho,47.21754179,-116.6586851,9298
Bennett,South Dakota,43.19486375,-101.6665572,3365
Bennington,Vermont,43.03519828,-73.09048868,35470
Benson,North Dakota,48.0683985,-99.35916363,6832
Bent,Colorado,37.95474293,-103.0720195,5577
Benton,Arkansas,36.33644656,-94.25680817,279141
Benton,Indiana,40.60626947,-87.31093999,8748
Benton,Iowa,42.08011739,-92.06463573,25645
Benton,Minnesota,45.69804958,-93.99514135,40889
Benton,Mississippi,34.81681228,-89.18945516,8259
Benton,Missouri,38.29503305,-93.28756116,19443
Benton,Oregon,44.49167306,-123.4316987,93053
Benton,Tennessee,36.07110411,-88.06849355,16160
Benton,Washington,46.23946995,-119.51208340000001,204390
Benzie,Michigan,44.63899297,-86.01608482,17766
Bergen,New Jersey,40.96010917,-74.07164325,932202
Berkeley,South Carolina,33.20222596,-79.94654523,227907
Berkeley,West Virginia,39.46704621,-78.02414609,119171
Berks,Pennsylvania,40.41570541,-75.92457766,421164
Berkshire,Massachusetts,42.37428441,-73.20524838,124944
Bernalillo,New Mexico,35.05163625,-106.6703554,679121
Berrien,Georgia,31.27590016,-83.22529920000001,19397
Berrien,Michigan,41.95447397,-86.41313079999999,153401
Bertie,North Carolina,36.0688473,-76.96545943,18947
Bethel,Alaska,60.90980451,-159.8561831,18386
Bexar,Texas,29.44928723,-98.52019748,2003554
Bibb,Alabama,32.99642064,-87.12511459999999,22394
Bibb,Georgia,32.80904227,-83.70489165,153159
Bienville,Louisiana,32.34569994,-93.05398492,13241
Big Horn,Montana,45.42335905,-107.492347,13319
Big Horn,Wyoming,44.52405055,-107.9960365,11790
Big Stone,Minnesota,45.42712824,-96.41403739,4991
Billings,North Dakota,47.02366884,-103.3762965,928
Bingham,Idaho,43.21672879999999,-112.3978437,46811
Black Hawk,Iowa,42.4704581,-92.30524729,131228
Blackford,Indiana,40.47388153,-85.32499702,11758
Bladen,North Carolina,34.61296243,-78.56180059,32722
Blaine,Idaho,43.4085812,-113.9752658,23021
Blaine,Montana,48.43175214,-108.9582723,6681
Blaine,Nebraska,41.91311716,-99.97677845,465
Blaine,Oklahoma,35.87518314,-98.43307003,9429
Blair,Pennsylvania,40.47961444,-78.34917412,121829
Blanco,Texas,30.26640707,-98.3999852,11931
Bland,Virginia,37.13128068,-81.13599391,6280
Bleckley,Georgia,32.43829035,-83.33035166,12873
Bledsoe,Tennessee,35.59942968,-85.20611967,15064
Blount,Alabama,33.98210918,-86.56790593,57826
Blount,Tennessee,35.68938198,-83.92847788,133088
Blue Earth,Minnesota,44.03554215,-94.06699781,67653
Boise,Idaho,43.98829931,-115.7309284,7831
Bolivar,Mississippi,33.79696941,-90.87372121,30628
Bollinger,Missouri,37.32449052,-90.02725304,12133
Bon Homme,South Dakota,42.98914167,-97.88592746,6901
Bond,Illinois,38.88829622,-89.43534887,16426
Bonner,Idaho,48.29996017,-116.6017932,45739
Bonneville,Idaho,43.38713372,-111.6161537,119062
Boone,Arkansas,36.3084504,-93.09374925,37432
Boone,Illinois,42.32359279,-88.82345779,53544
Boone,Indiana,40.0509304,-86.46841646,67843
Boone,Iowa,42.03657094,-93.9313999,26234
Boone,Kentucky,38.97065142,-84.72615357,133581
Boone,Missouri,38.99186229,-92.30723575,180463
Boone,Nebraska,41.70759415,-98.06737183,5192
Boone,West Virginia,38.01974191,-81.69888019,21457
Borden,Texas,32.74363984,-101.43165090000001,654
Bosque,Texas,31.89978581,-97.63613524,18685
Bossier,Louisiana,32.67932307,-93.60460152,127039
Botetourt,Virginia,37.55531756,-79.80982182,33419
Bottineau,North Dakota,48.79106111,-100.8378166,6282
Boulder,Colorado,40.09313619,-105.3546767,326196
Boundary,Idaho,48.76684761,-116.4630179,12245
Bourbon,Kansas,37.85508555,-94.84865997,14534
Bourbon,Kentucky,38.2054607,-84.21827874,19788
Bowie,Texas,33.44626922,-94.41834132,93245
Bowman,North Dakota,46.11285362,-103.5203343,3024
Box Butte,Nebraska,42.22079243,-103.08788340000001,10783
Box Elder,Utah,41.52106798,-113.08328159999999,56046
Boyd,Kentucky,38.36176608,-82.68652187,46718
Boyd,Nebraska,42.899727399999996,-98.76486568,1919
Boyle,Kentucky,37.62680923,-84.8633779,30060
Bracken,Kentucky,38.69158994,-84.08532444,8303
Bradford,Florida,29.95079741,-82.16611613,28201
Bradford,Pennsylvania,41.78869215,-76.51570822,60323
Bradley,Arkansas,33.46755808,-92.15980837,10763
Bradley,Tennessee,35.15739424,-84.857186,108110
Branch,Michigan,41.91600556,-85.05929476,43517
Brantley,Georgia,31.19576557,-81.97743999,19109
Braxton,West Virginia,38.70036159,-80.72011184,13957
Brazoria,Texas,29.18757369,-95.44563172,374264
Brazos,Texas,30.663644800000004,-96.30205577,229211
Breathitt,Kentucky,37.52333168,-83.31959161,12630
Breckinridge,Kentucky,37.77377239,-86.42885017,20477
Bremer,Iowa,42.77461496,-92.31795937,25062
Brevard,Florida,28.29409504,-80.73091022,601942
Brewster,Texas,29.81008251,-103.25203259999999,9203
Briscoe,Texas,34.53026962,-101.2084947,1546
Bristol Bay,Alaska,58.74513976,-156.701064,836
Bristol,Massachusetts,41.79228404,-71.10872211,565217
Bristol,Rhode Island,41.71018079,-71.28652315,48479
Bristol,Virginia,36.616302399999995,-82.16359122,16762
Broadwater,Montana,46.33277565,-111.49558130000001,6237
Bronx,New York,40.85209301,-73.86282755,1418207
Brooke,West Virginia,40.27367263,-80.57915332,21939
Brookings,South Dakota,44.36974375,-96.79079945,35077
Brooks,Georgia,30.83922642,-83.58303423,15457
Brooks,Texas,27.03103197,-98.21808402,7093
Broome,New York,42.15903158,-75.81326086,190488
Broomfield,Colorado,39.95998787,-105.0566324,70465
Broward,Florida,26.15184651,-80.48725556,1952778
Brown,Illinois,39.96209138,-90.75068024,6578
Brown,Indiana,39.19605589,-86.22868909,15092
Brown,Kansas,39.82652589,-95.56421698,9564
Brown,Minnesota,44.24205652,-94.72562874,25008
Brown,Nebraska,42.43018907,-99.92904055,2955
Brown,Ohio,38.93416837,-83.86788395,43432
Brown,South Dakota,45.58994323,-98.35165355,38839
Brown,Texas,31.77430356,-98.99907113,37864
Brown,Wisconsin,44.452655299999996,-88.00411844,264542
Brule,South Dakota,43.71756379,-99.08118954,5297
Brunswick,North Carolina,34.070565,-78.22814204,142820
Brunswick,Virginia,36.76366949,-77.8593436,16231
Bryan,Georgia,32.00979311,-81.44002948,39627
Bryan,Oklahoma,33.96472458,-96.25903472,47995
Buchanan,Iowa,42.4709188,-91.83510825,21175
Buchanan,Missouri,39.65816401,-94.80138942,87364
Buchanan,Virginia,37.26818323,-82.03749726,21004
Buckingham,Virginia,37.57242268,-78.52518834,17148
Bucks,Pennsylvania,40.33682119,-75.10836643,628270
Buena Vista,Iowa,42.73545875,-95.15100162,19620
Buena Vista,Virginia,37.73484642,-79.35296097,6478
Buffalo,Nebraska,40.85486962,-99.07500296,49659
Buffalo,South Dakota,44.07657829,-99.20814467,1962
Buffalo,Wisconsin,44.37835084,-91.75332578,13031
Bullitt,Kentucky,37.97162523,-85.68955617,81676
Bulloch,Georgia,32.39577406,-81.74811421,79608
Bullock,Alabama,32.10030533,-85.71265535,10101
Buncombe,North Carolina,35.61113393,-82.53305,261191
Bureau,Illinois,41.40385234,-89.5283051,32628
Burke,Georgia,33.05917989,-81.99928721,22383
Burke,North Carolina,35.74989637,-81.70755735,90485
Burke,North Dakota,48.79094471,-102.51821170000001,2115
Burleigh,North Dakota,46.97847375,-100.46452140000001,95626
Burleson,Texas,30.49273808,-96.62158484,18443
Burlington,New Jersey,39.87681124,-74.66927768,445349
Burnet,Texas,30.78801353,-98.181887,48155
Burnett,Wisconsin,45.86303537,-92.36711412,15414
Burt,Nebraska,41.85056773,-96.32605633,6459
Butler,Alabama,31.75300095,-86.68057478,19448
Butler,Iowa,42.73172833,-92.79015971,14439
Butler,Kansas,37.78134351,-96.83878537,66911
Butler,Kentucky,37.20946153,-86.68748787,12879
Butler,Missouri,36.71462476,-90.40421163,42478
Butler,Nebraska,41.22703692,-97.13106306,8016
Butler,Ohio,39.44012838,-84.57388716,383134
Butler,Pennsylvania,40.91152759,-79.91351055,187853
Butte,California,39.66727762,-121.6005252,219186
Butte,Idaho,43.72592209,-113.1735463,2597
Butte,South Dakota,44.90608745,-103.5079318,10429
Butts,Georgia,33.283094500000004,-83.95435040000001,24936
Cabarrus,North Carolina,35.3877799,-80.55267168,216453
Cabell,West Virginia,38.42424062,-82.23855912,91945
Cache,Utah,41.72330587,-111.74436670000001,128289
Caddo,Louisiana,32.57991587,-93.88375652,240204
Caddo,Oklahoma,35.17364557,-98.37534464,28762
Calaveras,California,38.20537103,-120.55291299999999,45905
Calcasieu,Louisiana,30.22931235,-93.35400434,203436
Caldwell,Kentucky,37.14749129,-87.86948214,12747
Caldwell,Louisiana,32.0902519,-92.11752148,9918
Caldwell,Missouri,39.65620858,-93.98308093,9020
Caldwell,North Carolina,35.95204977,-81.54799522,82178
Caldwell,Texas,29.83668859,-97.61814775,43664
Caledonia,Vermont,44.46548598,-72.10314651,29993
Calhoun,Alabama,33.77483727,-85.82630386,113605
Calhoun,Arkansas,33.55598792,-92.49974403,5189
Calhoun,Florida,30.40666734,-85.19394153,14105
Calhoun,Georgia,31.53169785,-84.62725131,6189
Calhoun,Illinois,39.16840183,-90.66330078,4739
Calhoun,Iowa,42.38521079,-94.64046046,9668
Calhoun,Michigan,42.24633834,-85.00493569,134159
Calhoun,Mississippi,33.93683395,-89.33686647,14361
Calhoun,South Carolina,33.66926881,-80.77722168,14553
Calhoun,Texas,28.47048236,-96.61633945,21290
Calhoun,West Virginia,38.84315422,-81.11934872,7109
Callahan,Texas,32.29760619,-99.37326312,13943
Callaway,Missouri,38.83674754,-91.92186505,44743
Calloway,Kentucky,36.62093411,-88.2731593,39001
Calumet,Wisconsin,44.0816316,-88.21780273,50089
Calvert,Maryland,38.53961642,-76.56820632,92525
Camas,Idaho,43.46665742,-114.8065892,1106
Cambria,Pennsylvania,40.49527404,-78.71377428,130192
Camden,Georgia,30.92951916,-81.66601818,54666
Camden,Missouri,38.02199522,-92.76083747,46305
Camden,New Jersey,39.80343818,-74.96388753,506471
Camden,North Carolina,36.33804939,-76.15568396,10867
Cameron,Louisiana,29.87592238,-93.19310676,6973
Cameron,Pennsylvania,41.43625568,-78.20376845,4447
Cameron,Texas,26.14524221,-97.48140372,423163
Camp,Texas,32.97195142,-94.97790104,13094
Campbell,Kentucky,38.94384345,-84.37875208,93584
Campbell,South Dakota,45.77074915,-100.0510181,1376
Campbell,Tennessee,36.40355516,-84.15108559999999,39842
Campbell,Virginia,37.20553386,-79.09678609,54885
Campbell,Wyoming,44.24886082,-105.54744040000001,46341
Canadian,Oklahoma,35.5426055,-97.98465569,148306
Candler,Georgia,32.40209349,-82.07702563,10803
Cannon,Tennessee,35.80990797,-86.05738983,14678
Canyon,Idaho,43.61970148,-116.70954990000001,229849
Cape Girardeau,Missouri,37.38489388,-89.6843587,78871
Cape May,New Jersey,39.15008829,-74.80170244,92039
Carbon,Montana,45.22850116,-109.0274047,10725
Carbon,Pennsylvania,40.91545395,-75.7068525,64182
Carbon,Utah,39.64834818,-110.58725120000001,20463
Carbon,Wyoming,41.69357844,-106.9326084,14800
Caribou,Idaho,42.77149116,-111.5597683,7155
Carlisle,Kentucky,36.85372876,-88.96692220000001,4760
Carlton,Minnesota,46.59180601,-92.67601019,35871
Caroline,Maryland,38.87172293,-75.82904158,33406
Caroline,Virginia,38.02679129,-77.34901405,30725
Carroll,Arkansas,36.340385600000005,-93.54270261,28380
Carroll,Georgia,33.58138199,-85.07976677,119992
Carroll,Illinois,42.06823429,-89.93395545,14305
Carroll,Indiana,40.580783200000006,-86.56198812,20257
Carroll,Iowa,42.03617207,-94.86032705,20165
Carroll,Kentucky,38.66599534,-85.12601074,10631
Carroll,Maryland,39.56453592,-77.02373735,168447
Carroll,Mississippi,33.44834567,-89.91994479,9947
Carroll,Missouri,39.42762566,-93.50626255,8679
Carroll,New Hampshire,43.87498583,-71.20430216,48910
Carroll,Ohio,40.578968599999996,-81.09178213,26914
Carroll,Tennessee,35.97366108,-88.45189331,27767
Carroll,Virginia,36.73066666,-80.73455942,29791
Carson City,Nevada,39.15509045,-119.7480219,55916
Carson,Texas,35.40365929,-101.35426690000001,5926
Carter,Kentucky,38.31690743,-83.05092385,26797
Carter,Missouri,36.94160441,-90.96051322,5982
Carter,Montana,45.5197966,-104.53955359999999,1252
Carter,Oklahoma,34.25103751,-97.28552485,48111
Carter,Tennessee,36.28969086,-82.12588974,56391
Carteret,North Carolina,34.8932941,-76.54120135,69473
Carver,Minnesota,44.82017001,-93.80099179999999,105089
Cascade,Montana,47.30797024,-111.3467922,81366
Casey,Kentucky,37.32533118,-84.92726209,16159
Cass,Illinois,39.96991073,-90.24734436,12147
Cass,Indiana,40.76135835,-86.34830753,37689
Cass,Iowa,41.33149454,-94.92792482,12836
Cass,Michigan,41.91522292,-85.99405727,51787
Cass,Minnesota,46.95043611,-94.32603968,29779
Cass,Missouri,38.64789422,-94.353399,105780
Cass,Nebraska,40.90899107,-96.13971217,26248
Cass,North Dakota,46.93201724,-97.24447190000001,181923
Cass,Texas,33.07499881,-94.34646905,30026
Cassia,Idaho,42.28347888,-113.6012409,24030
Castro,Texas,34.53016752,-102.2617243,7530
Caswell,North Carolina,36.39312665,-79.33353281,22604
Catahoula,Louisiana,31.66778967,-91.84526385,9494
Catawba,North Carolina,35.66211129,-81.2132617,159551
Catoosa,Georgia,34.89872298,-85.13757014,67580
Catron,New Mexico,33.91514144,-108.4046587,3527
Cattaraugus,New York,42.24778241,-78.67923096,76117
Cavalier,North Dakota,48.77286211,-98.46685243,3762
Cayuga,New York,42.91261714,-76.55731592,76576
Cecil,Maryland,39.56647682,-75.94627411,102855
Cedar,Iowa,41.77233777,-91.13246684,18627
Cedar,Missouri,37.72391475,-93.85445441,14349
Cedar,Nebraska,42.598885100000004,-97.25311951,8402
Centre,Pennsylvania,40.92058903,-77.82200624,162385
Cerro Gordo,Iowa,43.08177563,-93.2612239,42450
Chaffee,Colorado,38.74745778,-106.19265729999998,20356
Chambers,Alabama,32.91360079,-85.39072749,33254
Chambers,Texas,29.70972016,-94.67154501,43837
Champaign,Illinois,40.13919438,-88.20046615,209689
Champaign,Ohio,40.13923427,-83.76875242,38885
Chariton,Missouri,39.51499357,-92.9629191,7426
Charles City,Virginia,37.35358063,-77.05634116,6963
Charles Mix,South Dakota,43.20660134,-98.58856175,9292
Charles,Maryland,38.51092331,-76.98580666,163257
Charleston,South Carolina,32.82487866,-79.96512315,411406
Charlevoix,Michigan,45.37790017,-85.19614053,26143
Charlotte,Florida,26.90131002,-81.92949121,188910
Charlotte,Virginia,37.01909701,-78.66314092,11880
Charlottesville,Virginia,38.03527919,-78.48569588,47266
Charlton,Georgia,30.78371028,-82.13951596,13392
Chase,Kansas,38.30292938,-96.59563862,2648
Chase,Nebraska,40.523719799999995,-101.69780259999999,3924
Chatham,Georgia,32.00043026,-81.12489526,289430
Chatham,North Carolina,35.70394416,-79.25541492,74470
Chattahoochee,Georgia,32.34341231,-84.78809239,10907
Chattooga,Georgia,34.47197698,-85.34535662,24789
Chautauqua,Kansas,37.14994405,-96.2454192,3250
Chautauqua,New York,42.227692100000006,-79.36691763,126903
Chaves,New Mexico,33.36406072,-104.4665365,64615
Cheatham,Tennessee,36.26136216,-87.08903581,40667
Cheboygan,Michigan,45.44787015,-84.50122149,25276
Chelan,Washington,47.87046092,-120.6173956,77200
Chemung,New York,42.13891056,-76.7638805,83456
Chenango,New York,42.49430041,-75.60887553,47207
Cherokee,Alabama,34.17805983,-85.60638968,26196
Cherokee,Georgia,34.24393976,-84.47431861,258773
Cherokee,Iowa,42.73538914,-95.62389402,11235
Cherokee,Kansas,37.16928494,-94.8462897,19939
Cherokee,North Carolina,35.1349263,-84.05970864,28612
Cherokee,Oklahoma,35.90692775,-94.99980896,48657
Cherokee,South Carolina,35.05122251,-81.61828622,57300
Cherokee,Texas,31.837258000000002,-95.16559897,52646
Cherry,Nebraska,42.54502621,-101.1244332,5689
Chesapeake,Virginia,36.67670048,-76.30545744,244835
Cheshire,New Hampshire,42.92015988,-72.25311043,76085
Chester,Pennsylvania,39.97291773,-75.74768357,524989
Chester,South Carolina,34.69249168,-81.1583216,32244
Chester,Tennessee,35.42527478,-88.6095842,17297
Chesterfield,South Carolina,34.64137396,-80.15640140000001,45650
Chesterfield,Virginia,37.37373208,-77.58680140000001,352802
Cheyenne,Colorado,38.82777431,-102.6032558,1831
Cheyenne,Kansas,39.78580976,-101.7318201,2657
Cheyenne,Nebraska,41.21999357,-102.9941693,8910
Chickasaw,Iowa,43.06001295,-92.31773347,11933
Chickasaw,Mississippi,33.91983202,-88.9481545,17103
Chicot,Arkansas,33.26458973,-91.29539209,10118
Childress,Texas,34.529304100000004,-100.2077916,7306
Chilton,Alabama,32.85044126,-86.7173256,44428
Chippewa,Michigan,46.29552653,-84.54353449,37349
Chippewa,Minnesota,45.02343421,-95.56403693,11800
Chippewa,Wisconsin,45.06939744,-91.28068855,64658
Chisago,Minnesota,45.5021011,-92.90861945,56579
Chittenden,Vermont,44.46322849,-73.08359212,163774
Choctaw,Alabama,32.02227341,-88.26564429999999,12589
Choctaw,Mississippi,33.34598242,-89.24809382,8210
Choctaw,Oklahoma,34.02807439,-95.54771129,14672
Chouteau,Montana,47.88084126,-110.4353362,5635
Chowan,North Carolina,36.12908077,-76.60118385,13943
Christian,Illinois,39.54581621,-89.27780482,32304
Christian,Kentucky,36.89267803,-87.49055367,70461
Christian,Missouri,36.9711783,-93.18537118,88595
Churchill,Nevada,39.58105744,-118.3394607,24909
Cibola,New Mexico,34.91131525,-107.998876,26675
Cimarron,Oklahoma,36.74817177,-102.5173885,2137
Citrus,Florida,28.84804315,-82.47614748,149657
Clackamas,Oregon,45.18787398,-122.2179634,418187
Claiborne,Louisiana,32.82308512,-92.99526883,15670
Claiborne,Mississippi,31.97061673,-90.90702196,8988
Claiborne,Tennessee,36.48319149,-83.65947309,31959
Clallam,Washington,48.04754642,-123.92263190000001,77331
Clare,Michigan,43.98794227,-84.84819859999999,30950
Clarendon,South Carolina,33.66610974,-80.21647898,33745
Clarion,Pennsylvania,41.19265812,-79.42413524,38438
Clark,Arkansas,34.04613432,-93.17484713,22320
Clark,Idaho,44.28496071,-112.35057040000001,845
Clark,Illinois,39.33425789,-87.78705622,15441
Clark,Indiana,38.48015445,-85.70510334,118302
